"Sex","Model_name","Parameter","rhat","ess_bulk"
"Female","m2_ForearmC.ForearmL.Hrs_Total.Eth","b[5]",0.999997098011171,7560.73091862632
"Female","m2_PC1","x[1]",1.00006244851153,8775.02389295851
"Female","m2_PC1","x[2]",1.00045964646874,11710.2242530362
"Female","m2_PC1","x[3]",1.00018268845201,10986.7957907361
"Female","m2_PC1","x[4]",1.00046297204836,8995.10295099075
"Female","m2_PC1","x[5]",1.00053247404724,10641.9669927947
"Female","m2_PC1","a",1.00005152971938,6487.64933536974
"Female","m2_PC1","sigma_b",1.00039261974669,4043.90568358393
"Female","m2_PC1","sigma",1.00011552693286,11605.0257576005
"Female","m2_PC1","b[1]",1.00003623746373,6916.96438912668
"Female","m2_PC1","b[2]",1.00031521238032,9792.72582208285
"Female","m2_PC1","b[3]",1.00008121817687,8284.37286988978
"Female","m2_PC1","b[4]",1.00023762598115,6776.55292661515
"Female","m2_PC1","b[5]",1.00003740524767,7303.10086459375
"Female","m2_Stature","x[1]",1.00024026147098,9799.82819207177
"Female","m2_Stature","x[2]",1.00019198923609,11951.0113215433
"Female","m2_Stature","x[3]",1.0002414812576,10449.8374579935
"Female","m2_Stature","x[4]",1.00013268481316,10884.2847545643
"Female","m2_Stature","x[5]",1.00014565428376,10458.2588343312
"Female","m2_Stature","a",1.00038036997536,8013.09661687903
"Female","m2_Stature","sigma_b",1.00051777749047,4906.75473698499
"Female","m2_Stature","sigma",1.00013684658206,12454.8382583543
"Female","m2_Stature","b[1]",1.00019212712172,8063.83509662954
"Female","m2_Stature","b[2]",1.00058753100855,10936.267059873
"Female","m2_Stature","b[3]",1.00014483911757,9450.2895538553
"Female","m2_Stature","b[4]",1.00043620427057,9800.43119360702
"Female","m2_Stature","b[5]",1.00043960931756,8086.04628183115
"Female","m2_SitHeight","x[1]",1.00025424588341,9916.8292409024
"Female","m2_SitHeight","x[2]",1.00016138349524,12927.1321396472
"Female","m2_SitHeight","x[3]",1.00015134821172,10725.7152271543
"Female","m2_SitHeight","x[4]",1.00014985770844,10649.3973845423
"Female","m2_SitHeight","x[5]",1.00041703265358,10588.0089932612
"Female","m2_SitHeight","a",1.00133730210314,6327.88438184947
"Female","m2_SitHeight","sigma_b",1.0007754795392,4776.39620224506
"Female","m2_SitHeight","sigma",0.999966109827443,13877.4964679873
"Female","m2_SitHeight","b[1]",1.0006239759506,7483.94675684802
"Female","m2_SitHeight","b[2]",1.00033157405259,10479.8553380992
"Female","m2_SitHeight","b[3]",1.00081861399137,7658.42924325853
"Female","m2_SitHeight","b[4]",1.00044192955875,8549.42291786707
"Female","m2_SitHeight","b[5]",1.00069619237514,7069.651236395
"Female","m2_ArmSpan","x[1]",1.00017919187248,9056.68279275261
"Female","m2_ArmSpan","x[2]",1.0006620252711,12848.8134301226
"Female","m2_ArmSpan","x[3]",1.00025714991608,10027.5109313206
"Female","m2_ArmSpan","x[4]",1.0003316434627,10348.080239379
"Female","m2_ArmSpan","x[5]",1.0000225177145,11576.4160620346
"Female","m2_ArmSpan","a",1.00068984976077,6224.34493786526
"Female","m2_ArmSpan","sigma_b",1.00071684198415,4353.26868071348
"Female","m2_ArmSpan","sigma",1.00028910018796,11834.9930093196
"Female","m2_ArmSpan","b[1]",1.0006818099872,6303.88110224653
"Female","m2_ArmSpan","b[2]",1.00020139627778,11241.7099843121
"Female","m2_ArmSpan","b[3]",1.00036392653366,8100.22232806572
"Female","m2_ArmSpan","b[4]",1.000485372842,7143.98785349199
"Female","m2_ArmSpan","b[5]",1.00016107110286,9267.1971362539
"Female","m2_Leg","x[1]",1.00021679000743,9718.85789126089
"Female","m2_Leg","x[2]",1.00032012693175,14189.088181736
"Female","m2_Leg","x[3]",1.00049907982586,12530.8264179427
"Female","m2_Leg","x[4]",0.999945754459057,11739.4978012985
"Female","m2_Leg","x[5]",1.00022818959942,12480.5475881061
"Female","m2_Leg","a",1.00055263842087,7814.10964966041
"Female","m2_Leg","sigma_b",1.00171811946783,5525.34551764279
"Female","m2_Leg","sigma",1.00030246405336,13486.0385052323
"Female","m2_Leg","b[1]",1.00038404411857,8320.05231037881
"Female","m2_Leg","b[2]",1.00019298558521,11676.3311575396
"Female","m2_Leg","b[3]",1.00053895678483,9366.81755446422
"Female","m2_Leg","b[4]",1.00070066867029,9238.75519039192
"Female","m2_Leg","b[5]",1.00051963161075,10481.6788448885
"Female","m2_Femur","x[1]",1.00021598908012,10112.7925159184
"Female","m2_Femur","x[2]",1.00009642964868,12384.6466763754
"Female","m2_Femur","x[3]",1.00045839388785,11966.4401926685
"Female","m2_Femur","x[4]",1.0000922948597,11894.6113976601
"Female","m2_Femur","x[5]",1.0000380088011,11784.4087678087
"Female","m2_Femur","a",1.00056182502985,7490.2024251326
"Female","m2_Femur","sigma_b",1.00035007411714,5566.95048297348
"Female","m2_Femur","sigma",0.999963237055291,13868.386363216
"Female","m2_Femur","b[1]",1.00063874534823,8082.74504944387
"Female","m2_Femur","b[2]",1.00012864917179,11621.599316982
"Female","m2_Femur","b[3]",1.00024885989431,9702.78487963464
"Female","m2_Femur","b[4]",1.00044080152873,10107.7638670182
"Female","m2_Femur","b[5]",1.0001692544626,9675.85065231345
"Female","m2_Tibia","x[1]",0.999972507536997,8289.39160224908
"Female","m2_Tibia","x[2]",1.00024094996686,10507.1754250432
"Female","m2_Tibia","x[3]",1.00038964395911,9027.81239808318
"Female","m2_Tibia","x[4]",1.00010431156585,8766.77406374412
"Female","m2_Tibia","x[5]",1.00018131966005,9825.3491095725
"Female","m2_Tibia","a",1.00079362810621,5213.00809556572
"Female","m2_Tibia","sigma_b",1.00061909420031,3211.69528209699
"Female","m2_Tibia","sigma",1.00032116306547,11835.8730200654
"Female","m2_Tibia","b[1]",1.00088725982216,5654.5759411342
"Female","m2_Tibia","b[2]",1.00046498020533,7447.05776770859
"Female","m2_Tibia","b[3]",1.00056429203043,6216.3489791464
"Female","m2_Tibia","b[4]",1.00024965195021,4576.8620851553
"Female","m2_Tibia","b[5]",1.00019039025972,6807.8666238177
"Female","m2_Arm","x[1]",1.00004900084732,9997.11790026945
"Female","m2_Arm","x[2]",1.00030880980063,13803.7981609985
"Female","m2_Arm","x[3]",1.00012721537888,12628.4931046791
"Female","m2_Arm","x[4]",1.00025494478722,10433.3318465058
"Female","m2_Arm","x[5]",0.999964720471774,12215.7104584738
"Female","m2_Arm","a",1.0003416062901,7680.40986867456
"Female","m2_Arm","sigma_b",1.00043765248074,4752.39183246798
"Female","m2_Arm","sigma",1.00024674600202,12685.3602431688
"Female","m2_Arm","b[1]",1.00000812223541,7994.14444238536
"Female","m2_Arm","b[2]",1.00033186527204,12014.9861446267
"Female","m2_Arm","b[3]",1.00015146758401,10390.4610023758
"Female","m2_Arm","b[4]",1.00046995592286,7331.36849134531
"Female","m2_Arm","b[5]",1.0001118705595,10223.7764101028
"Female","m2_Humerus","x[1]",1.0004160735369,11883.5510415218
"Female","m2_Humerus","x[2]",1.00056051754536,15384.0853739201
"Female","m2_Humerus","x[3]",1.00034189148516,14086.4303532453
"Female","m2_Humerus","x[4]",1.00027403196788,13244.8992151268
"Female","m2_Humerus","x[5]",1.00074227710883,13744.0052839606
"Female","m2_Humerus","a",1.00052887151139,8281.47591410186
"Female","m2_Humerus","sigma_b",1.00103088308351,6310.99957600019
"Female","m2_Humerus","sigma",1.00055453353884,14900.7738669157
"Female","m2_Humerus","b[1]",1.00036844198073,9108.83378296279
"Female","m2_Humerus","b[2]",1.0005057246506,12205.9639133029
"Female","m2_Humerus","b[3]",1.00025712417872,10521.7385348628
"Female","m2_Humerus","b[4]",1.00023150707341,10217.441642039
"Female","m2_Humerus","b[5]",1.00014597676362,10762.9974484263
"Female","m2_ForearmL","x[1]",1.00000604834969,10158.9940901501
"Female","m2_ForearmL","x[2]",1.00097607450109,13393.7030878477
"Female","m2_ForearmL","x[3]",1.00003040873059,12874.2980994548
"Female","m2_ForearmL","x[4]",1.0003042610253,11155.3764419341
"Female","m2_ForearmL","x[5]",1.00024131363819,12955.1298389066
"Female","m2_ForearmL","a",1.00035937770054,6218.9693860847
"Female","m2_ForearmL","sigma_b",1.0005025403447,4809.76569339414
"Female","m2_ForearmL","sigma",1.00016654484194,15237.7720228189
"Female","m2_ForearmL","b[1]",1.00008891030569,7016.7656641246
"Female","m2_ForearmL","b[2]",1.00009136440291,9810.16752207339
"Female","m2_ForearmL","b[3]",1.00045940753586,8853.41132962097
"Female","m2_ForearmL","b[4]",1.00031574772231,7682.08704172982
"Female","m2_ForearmL","b[5]",1.00016887219553,10000.7949930079
"Female","m2_FootLength","x[1]",0.999883428767946,10420.326050333
"Female","m2_FootLength","x[2]",1.00037492618427,13906.4633829912
"Female","m2_FootLength","x[3]",1.00031943815223,10920.0614568543
"Female","m2_FootLength","x[4]",1.00003286459442,9799.11794780236
"Female","m2_FootLength","x[5]",0.999919503140898,12096.1029032195
"Female","m2_FootLength","a",1.000562022193,7151.30464841005
"Female","m2_FootLength","sigma_b",1.00024799191498,4082.21244740579
"Female","m2_FootLength","sigma",1.00072289220453,13169.6634706579
"Female","m2_FootLength","b[1]",0.99996927346926,8027.94659401625
"Female","m2_FootLength","b[2]",0.999928653721453,10771.5818560514
"Female","m2_FootLength","b[3]",1.00011389253916,7856.10827682365
"Female","m2_FootLength","b[4]",1.00007102393618,7351.73097339005
"Female","m2_FootLength","b[5]",1.00007443714386,9854.90617804667
"Female","m2_FootBreadth","x[1]",1.00027668176501,12191.1824723898
"Female","m2_FootBreadth","x[2]",1.00006687040522,16618.595911995
"Female","m2_FootBreadth","x[3]",1.00062193403046,15726.8885707606
"Female","m2_FootBreadth","x[4]",1.0002206809098,15167.5825783631
"Female","m2_FootBreadth","x[5]",1.0001290304413,15472.8119066655
"Female","m2_FootBreadth","a",1.00044620517153,9456.70288740702
"Female","m2_FootBreadth","sigma_b",1.00028925280526,6492.51602834156
"Female","m2_FootBreadth","sigma",1.00007055846938,16743.448598147
"Female","m2_FootBreadth","b[1]",1.00022715926187,9489.98484811586
"Female","m2_FootBreadth","b[2]",1.00052374682483,14472.5779666772
"Female","m2_FootBreadth","b[3]",1.00083218875664,12161.9370643553
"Female","m2_FootBreadth","b[4]",1.00000935892078,11480.2162635978
"Female","m2_FootBreadth","b[5]",1.00039381915128,12777.4993014353
"Female","m2_HandLength","x[1]",1.00034084953411,8013.9040543522
"Female","m2_HandLength","x[2]",0.999966057062187,10987.9537972133
"Female","m2_HandLength","x[3]",1.00036073065963,9605.02427753483
"Female","m2_HandLength","x[4]",0.999867884747494,8654.6832782098
"Female","m2_HandLength","x[5]",1.00017516466975,9883.0386643946
"Female","m2_HandLength","a",1.00076490212929,5671.0144416343
"Female","m2_HandLength","sigma_b",1.00018333700037,4348.96848221983
"Female","m2_HandLength","sigma",1.00004991715954,11268.1319547276
"Female","m2_HandLength","b[1]",1.00053896390059,6077.10013743289
"Female","m2_HandLength","b[2]",1.00015313009483,9056.21248729896
"Female","m2_HandLength","b[3]",1.00041603083707,7856.53763005562
"Female","m2_HandLength","b[4]",1.00024502301173,6457.76317312683
"Female","m2_HandLength","b[5]",1.00058125312283,8501.91382562527
"Female","m2_HandBreadth","x[1]",1.00068686690951,6440.89700985012
"Female","m2_HandBreadth","x[2]",1.00019107311778,8937.82117358514
"Female","m2_HandBreadth","x[3]",1.00034869405439,7634.52477967688
"Female","m2_HandBreadth","x[4]",1.0007372250197,6537.57719544086
"Female","m2_HandBreadth","x[5]",1.00007586305404,8451.91931654523
"Female","m2_HandBreadth","a",1.00061282813288,5214.30328243247
"Female","m2_HandBreadth","sigma_b",1.00059867348753,3723.58455397006
"Female","m2_HandBreadth","sigma",1.00014354300969,10503.210561156
"Female","m2_HandBreadth","b[1]",1.00052708177837,6005.36194223994
"Female","m2_HandBreadth","b[2]",1.00032296835763,7935.84190829558
"Female","m2_HandBreadth","b[3]",1.00064561418565,6706.29903954979
"Female","m2_HandBreadth","b[4]",1.00049678391818,6400.64845007681
"Female","m2_HandBreadth","b[5]",1.00002574824988,7295.27987430325
"Female","m2_Finger","x[1]",1.00087177330199,8979.6284727693
"Female","m2_Finger","x[2]",1.00022726378921,12189.9038403832
"Female","m2_Finger","x[3]",1.00115743454602,10279.007957714
"Female","m2_Finger","x[4]",1.00014516366917,9886.9418786016
"Female","m2_Finger","x[5]",1.00016650829217,10705.9821529511
"Female","m2_Finger","a",1.00040843533087,5968.15937935519
"Female","m2_Finger","sigma_b",1.00081208271772,4122.37555702211
"Female","m2_Finger","sigma",1.00047443643875,12405.4297024116
"Female","m2_Finger","b[1]",1.00042967754505,6809.56695122945
"Female","m2_Finger","b[2]",1.00026456311301,10470.2894530358
"Female","m2_Finger","b[3]",1.00044875138403,7883.15978967297
"Female","m2_Finger","b[4]",1.00023773178637,6148.3237448917
"Female","m2_Finger","b[5]",1.00099435214431,8404.2849262058
"Female","m2_Biiliac","x[1]",1.00031602522522,8769.93613434162
"Female","m2_Biiliac","x[2]",1.00021993715876,10817.5086442828
"Female","m2_Biiliac","x[3]",1.00028714723348,10972.1537311103
"Female","m2_Biiliac","x[4]",1.00085050268001,10138.650075434
"Female","m2_Biiliac","x[5]",1.00057640044715,11278.5695528448
"Female","m2_Biiliac","a",1.00031836546942,6027.64177933679
"Female","m2_Biiliac","sigma_b",1.00172860543269,4366.56455536864
"Female","m2_Biiliac","sigma",1.00022832918096,11589.2536698073
"Female","m2_Biiliac","b[1]",1.00087231726113,5680.91731246978
"Female","m2_Biiliac","b[2]",1.0002152890772,9160.43162371295
"Female","m2_Biiliac","b[3]",1.00017335250731,8963.53589196917
"Female","m2_Biiliac","b[4]",1.00021319328007,8367.71538228703
"Female","m2_Biiliac","b[5]",1.00090879234791,9905.2756532863
"Female","m2_Biacrom","x[1]",1.00028773520059,7599.26814990534
"Female","m2_Biacrom","x[2]",1.00058176352348,9977.18767543283
"Female","m2_Biacrom","x[3]",1.00003672780712,8666.16783695467
"Female","m2_Biacrom","x[4]",1.00020106189653,8422.95318343867
"Female","m2_Biacrom","x[5]",1.0001480818497,8090.04675360443
"Female","m2_Biacrom","a",1.00017468782235,5773.74158458056
"Female","m2_Biacrom","sigma_b",0.99999234126872,3725.69358045888
"Female","m2_Biacrom","sigma",1.00044120676925,9304.72918820576
"Female","m2_Biacrom","b[1]",1.00026661447438,6482.37078316459
"Female","m2_Biacrom","b[2]",1.0003976040769,9094.6188551705
"Female","m2_Biacrom","b[3]",1.0003547730786,6750.48079193195
"Female","m2_Biacrom","b[4]",1.00023987551903,7050.39824109016
"Female","m2_Biacrom","b[5]",1.00008894107502,6638.44233397055
"Female","m2_Mass","x[1]",1.00018412817462,7941.30067170892
"Female","m2_Mass","x[2]",1.00012488458867,11444.226034467
"Female","m2_Mass","x[3]",1.00047431026836,8536.77858695314
"Female","m2_Mass","x[4]",1.00028928567341,8038.52361922964
"Female","m2_Mass","x[5]",1.00011286332901,10019.9831191749
"Female","m2_Mass","a",1.00004193747724,5906.69816917862
"Female","m2_Mass","sigma_b",1.00075551071704,4311.66384099961
"Female","m2_Mass","sigma",1.00014498476254,11664.4001744801
"Female","m2_Mass","b[1]",0.99996372307659,7122.78222211432
"Female","m2_Mass","b[2]",1.00041991863577,10543.6258840223
"Female","m2_Mass","b[3]",1.000091874114,6396.9945761136
"Female","m2_Mass","b[4]",1.000296262082,6313.90225691626
"Female","m2_Mass","b[5]",1.00014831695856,8717.85357996248
"Female","m2_Triceps","x[1]",1.00132192470017,5297.54140811281
"Female","m2_Triceps","x[2]",1.00013465674383,7787.34958408911
"Female","m2_Triceps","x[3]",1.00016847528968,6063.1816715673
"Female","m2_Triceps","x[4]",1.00029071495184,6079.84180069513
"Female","m2_Triceps","x[5]",1.00107471711719,6840.32735438554
"Female","m2_Triceps","a",1.00039575179288,5317.19292012784
"Female","m2_Triceps","sigma_b",1.00130445751698,4129.53878906765
"Female","m2_Triceps","sigma",1.00051778163607,10808.1518600627
"Female","m2_Triceps","b[1]",1.00034980475264,6316.61383839207
"Female","m2_Triceps","b[2]",1.00028498082174,7775.37277236113
"Female","m2_Triceps","b[3]",1.00037881295019,6425.80607418851
"Female","m2_Triceps","b[4]",1.00027753384221,6495.02152457957
"Female","m2_Triceps","b[5]",1.00051121732789,6840.8845639242
"Female","m2_ForearmC","x[1]",1.00112342357052,5820.94639647202
"Female","m2_ForearmC","x[2]",1.00121946260237,6985.35454669801
"Female","m2_ForearmC","x[3]",1.00045833884724,6060.71694538574
"Female","m2_ForearmC","x[4]",1.00162393570027,5774.84925017372
"Female","m2_ForearmC","x[5]",1.00053683088794,6771.62996219124
"Female","m2_ForearmC","a",1.00196676581345,4660.23772687672
"Female","m2_ForearmC","sigma_b",1.00070197066902,3911.31195505189
"Female","m2_ForearmC","sigma",1.00042030112037,10035.3383866012
"Female","m2_ForearmC","b[1]",1.00147967312377,5201.18168605485
"Female","m2_ForearmC","b[2]",1.00129132742521,6176.50986141036
"Female","m2_ForearmC","b[3]",1.00063991743157,5937.34697920053
"Female","m2_ForearmC","b[4]",1.00195010491882,5170.36816421446
"Female","m2_ForearmC","b[5]",1.00082660180327,6401.60455483308
"Female","m2_SitHeight.Stature","x[1]",1.00003021720499,11106.0802174922
"Female","m2_SitHeight.Stature","x[2]",1.00014067134722,13971.5161194474
"Female","m2_SitHeight.Stature","x[3]",1.00038517693748,13637.400608699
"Female","m2_SitHeight.Stature","x[4]",1.00001543944355,13856.1432616111
"Female","m2_SitHeight.Stature","x[5]",1.00023255469227,13632.1667074162
"Female","m2_SitHeight.Stature","a",1.000179417183,7160.62805743709
"Female","m2_SitHeight.Stature","d",1.00068235393222,14976.9861384368
"Female","m2_SitHeight.Stature","sigma_b",1.00054333971325,5268.2294434226
"Female","m2_SitHeight.Stature","sigma",1.00024289789657,14337.5012837552
"Female","m2_SitHeight.Stature","b[1]",1.00030626159448,7566.99383056189
"Female","m2_SitHeight.Stature","b[2]",1.00000728689541,10411.7508626425
"Female","m2_SitHeight.Stature","b[3]",1.0001429877837,8810.21311257043
"Female","m2_SitHeight.Stature","b[4]",1.0000386884686,8782.04005405888
"Female","m2_SitHeight.Stature","b[5]",1.00025691035927,9280.97905923253
"Female","m2_ArmSpan.Stature","x[1]",1.00052554240148,7730.61297723444
"Female","m2_ArmSpan.Stature","x[2]",1.00027684988355,11072.1704077551
"Female","m2_ArmSpan.Stature","x[3]",1.00008513738256,9744.109798191
"Female","m2_ArmSpan.Stature","x[4]",1.00031069324619,8308.09959348131
"Female","m2_ArmSpan.Stature","x[5]",1.00043256186612,9969.87501830121
"Female","m2_ArmSpan.Stature","a",1.00096365085126,4913.78059698205
"Female","m2_ArmSpan.Stature","d",1.00001171798543,12714.4898475496
"Female","m2_ArmSpan.Stature","sigma_b",1.00025753858883,3342.35300115453
"Female","m2_ArmSpan.Stature","sigma",1.00000112987623,11423.0646260425
"Female","m2_ArmSpan.Stature","b[1]",1.00083598531186,5132.63848914566
"Female","m2_ArmSpan.Stature","b[2]",1.00027058108398,8152.58219859878
"Female","m2_ArmSpan.Stature","b[3]",1.00055966338086,6663.45908732266
"Female","m2_ArmSpan.Stature","b[4]",1.00080429067222,5067.24200682407
"Female","m2_ArmSpan.Stature","b[5]",1.00083454469823,7041.48332678376
"Female","m2_Leg.Stature","x[1]",1.00006293068479,12336.5391123585
"Female","m2_Leg.Stature","x[2]",1.00029799452763,15862.4639368274
"Female","m2_Leg.Stature","x[3]",1.00081594985115,13493.6366462483
"Female","m2_Leg.Stature","x[4]",1.00068893494112,13687.1496676009
"Female","m2_Leg.Stature","x[5]",1.00023843799757,15058.8751787486
"Female","m2_Leg.Stature","a",1.00128089919923,6686.385021669
"Female","m2_Leg.Stature","d",1.00078135128449,16691.4409577268
"Female","m2_Leg.Stature","sigma_b",1.00029970322228,4908.81072390805
"Female","m2_Leg.Stature","sigma",1.00029057917745,16724.8204686711
"Female","m2_Leg.Stature","b[1]",1.00032812162886,7745.31116575904
"Female","m2_Leg.Stature","b[2]",1.00037801522708,10162.1741663342
"Female","m2_Leg.Stature","b[3]",1.00028949509874,8347.81916080006
"Female","m2_Leg.Stature","b[4]",1.00028012434673,8183.88415364916
"Female","m2_Leg.Stature","b[5]",1.0005438415953,9059.21655856409
"Female","m2_Femur.Stature","x[1]",1.00130016932051,7068.16222953371
"Female","m2_Femur.Stature","x[2]",1.00062095424679,9969.63612062827
"Female","m2_Femur.Stature","x[3]",1.00056378613994,8786.85762051171
"Female","m2_Femur.Stature","x[4]",1.0006067409611,7638.95906013107
"Female","m2_Femur.Stature","x[5]",1.00060487295154,9015.8539485485
"Female","m2_Femur.Stature","a",1.0037302548115,1609.69203358309
"Female","m2_Femur.Stature","d",1.00047133282435,10715.6711112289
"Female","m2_Femur.Stature","sigma_b",1.00189681613667,1622.76219915673
"Female","m2_Femur.Stature","sigma",1.00017034228127,12443.3195309533
"Female","m2_Femur.Stature","b[1]",1.0043854107974,1592.3974262196
"Female","m2_Femur.Stature","b[2]",1.00271767002663,1965.03387308466
"Female","m2_Femur.Stature","b[3]",1.00277218569859,1875.84677557454
"Female","m2_Femur.Stature","b[4]",1.00304169686394,1571.15460708832
"Female","m2_Femur.Stature","b[5]",1.00416120405419,1617.02358337987
"Female","m2_Tibia.Stature","x[1]",1.00053753262863,7278.8843762284
"Female","m2_Tibia.Stature","x[2]",1.00041242504662,10073.8911824742
"Female","m2_Tibia.Stature","x[3]",1.00099601934073,7239.57677914149
"Female","m2_Tibia.Stature","x[4]",1.0005252813168,8072.17325325291
