"Extraction_name","Model_name","Parameter1","Parameter1_index","Parameter2","Parameter2_index","Comparison_type","mean","sd","ci_lower_89","ci_upper_89","ci_lower_95","ci_upper_95","prob_positive","n_samples"
"m1_Femur.Stature.Eth___RunF","m1_Femur.Stature.Eth","b",1,NA,NA,"single",0.0785068193666317,0.171840488452375,-0.19617945405,0.35480418465,-0.259384841,0.42156419425,0.6743125,16000
"m1_Femur___ClimbF","m1_Femur","b",3,NA,NA,"single",-0.212414751420432,0.157947302786988,-0.46593519775,0.036871923705,-0.52559234775,0.0944490352499999,0.0865625,16000
"m1_Femur.Eth___ClimbF","m1_Femur.Eth","b",3,NA,NA,"single",-0.216026481854519,0.155284312993629,-0.4623501539,0.0313185096499999,-0.51649462475,0.0889007982,0.0811875,16000
"m1_Femur.Stature___ClimbF","m1_Femur.Stature","b",3,NA,NA,"single",-0.151922674212835,0.186566048120492,-0.4518331231,0.1448393237,-0.51960928825,0.2117210695,0.2116875,16000
"m1_Femur.Stature.Eth___ClimbF","m1_Femur.Stature.Eth","b",3,NA,NA,"single",-0.110517646467251,0.182562743808712,-0.40416377215,0.18214909495,-0.469635161,0.24454150875,0.275,16000
"m1_Femur___RunM.RunF","m1_Femur","b",2,"b",1,"difference",0.0170176430012136,0.214961531230409,-0.326559695825,0.35770720069,-0.40524339375,0.4380734635,0.533375,16000
"m1_Femur.Eth___RunM.RunF","m1_Femur.Eth","b",2,"b",1,"difference",-0.0569232439733921,0.206741374586438,-0.387338134815,0.270543899295,-0.4638867956475,0.347694300055,0.39175,16000
"m1_Femur.Stature___RunM.RunF","m1_Femur.Stature","b",2,"b",1,"difference",0.0223792855213751,0.213311216552679,-0.316455271785,0.36255075597,-0.39301984975,0.4432527528,0.5415625,16000
"m1_Femur.Stature.Eth___RunM.RunF","m1_Femur.Stature.Eth","b",2,"b",1,"difference",-0.0469726291124161,0.207388665258866,-0.376056732305,0.28125729351,-0.45300648,0.3608779687,0.4124375,16000
"m1_Femur___ClimbM.ClimbF","m1_Femur","b",4,"b",3,"difference",0.204443340148483,0.212619193197257,-0.13468081162,0.543276940405,-0.213180277175,0.623119419,0.836625,16000
"m1_Femur.Eth___ClimbM.ClimbF","m1_Femur.Eth","b",4,"b",3,"difference",0.216618297266406,0.20485802473521,-0.108024128589,0.54571500055,-0.184803565525,0.626956027175,0.85525,16000
"m1_Femur.Stature___ClimbM.ClimbF","m1_Femur.Stature","b",4,"b",3,"difference",0.206669149905861,0.211805998477776,-0.130606353255,0.5439270208,-0.208595316375,0.62082138075,0.8351875,16000
"m1_Femur.Stature.Eth___ClimbM.ClimbF","m1_Femur.Stature.Eth","b",4,"b",3,"difference",0.216631268816796,0.20432206413806,-0.1091798998,0.545878250125,-0.18346520855,0.6111072525,0.854375,16000
"m1_Femur___ClimbM.RunM","m1_Femur","b",4,"b",2,"difference",0.0248069785538714,0.204861399870948,-0.30598412299,0.3513394187075,-0.37750844025,0.429056036,0.548625,16000
"m1_Femur.Eth___ClimbM.RunM","m1_Femur.Eth","b",4,"b",2,"difference",0.0652968230353569,0.198166841086506,-0.25407521293,0.38215743772,-0.32568335635,0.4548493064625,0.6335625,16000
"m1_Femur.Stature___ClimbM.RunM","m1_Femur.Stature","b",4,"b",2,"difference",0.0298559775669025,0.205268839784544,-0.298580843164,0.3571714242515,-0.377439512375,0.4346345765,0.5600625,16000
"m1_Femur.Stature.Eth___ClimbM.RunM","m1_Femur.Stature.Eth","b",4,"b",2,"difference",0.0745794320953292,0.198718056671396,-0.245667696695,0.39196522995,-0.31502279825,0.461068550725,0.645,16000
"m1_Femur___ClimbF.RunF","m1_Femur","b",3,"b",1,"difference",-0.162618718593398,0.22507003291637,-0.522702303385,0.198321824005,-0.6065359721275,0.27863701575,0.2364375,16000
"m1_Femur.Eth___ClimbF.RunF","m1_Femur.Eth","b",3,"b",1,"difference",-0.208244718204441,0.212500251568953,-0.544582996475,0.13062467652,-0.6238005999,0.20991298035,0.161875,16000
"m1_Femur.Stature___ClimbF.RunF","m1_Femur.Stature","b",3,"b",1,"difference",-0.154433886817583,0.224550109368185,-0.51606224985,0.205194601705,-0.595318838,0.284121565,0.2450625,16000
"m1_Femur.Stature.Eth___ClimbF.RunF","m1_Femur.Stature.Eth","b",3,"b",1,"difference",-0.189024465833883,0.21380870746398,-0.5292404209,0.151008364005,-0.60809659975,0.225625122425,0.189375,16000
"m1_Tibia___RunM","m1_Tibia","b",2,NA,NA,"single",-0.0700785763040774,0.143752842520595,-0.29808366485,0.15959414025,-0.35213843875,0.21753100675,0.3125625,16000
"m1_Tibia.Eth___RunM","m1_Tibia.Eth","b",2,NA,NA,"single",-0.108448408247065,0.140287639501391,-0.3316270415,0.11483842075,-0.382818743,0.163531605,0.21775,16000
"m1_Tibia.Stature___RunM","m1_Tibia.Stature","b",2,NA,NA,"single",-0.126244759445288,0.182782482185916,-0.4136854155,0.16718230955,-0.48250931625,0.23504774475,0.241875,16000
"m1_Tibia.Stature.Eth___RunM","m1_Tibia.Stature.Eth","b",2,NA,NA,"single",-0.114813790124052,0.179804645075912,-0.40287721235,0.1731450717,-0.4630820235,0.24025134925,0.256625,16000
"m1_Tibia.Femur___RunM","m1_Tibia.Femur","b",2,NA,NA,"single",-0.12402741821824,0.171612571383528,-0.3956452956,0.14702141605,-0.4630405395,0.2099100655,0.2348125,16000
"m1_Tibia.Femur.Eth___RunM","m1_Tibia.Femur.Eth","b",2,NA,NA,"single",-0.159319665073632,0.164346026498986,-0.4200851784,0.10315462435,-0.47968352675,0.164485781,0.166625,16000
"m1_Tibia___ClimbM","m1_Tibia","b",4,NA,NA,"single",-0.0775348850532918,0.141836009005702,-0.30217246455,0.14922752135,-0.35460704125,0.20198839875,0.2925625,16000
"m1_Tibia.Eth___ClimbM","m1_Tibia.Eth","b",4,NA,NA,"single",-0.0802191618780516,0.138697065238052,-0.30129596085,0.14329124435,-0.35198657925,0.192092781,0.28275,16000
"m1_Tibia.Stature___ClimbM","m1_Tibia.Stature","b",4,NA,NA,"single",-0.13132071565842,0.179458552781074,-0.416799261,0.1580110664,-0.47985612375,0.22590327025,0.2306875,16000
"m1_Tibia.Stature.Eth___ClimbM","m1_Tibia.Stature.Eth","b",4,NA,NA,"single",-0.0891000383512858,0.175249412175104,-0.36650939925,0.1943464045,-0.42929741525,0.2586071545,0.306125,16000
"m1_Tibia.Femur___ClimbM","m1_Tibia.Femur","b",4,NA,NA,"single",-0.138315249010938,0.175812292361903,-0.42040743795,0.1412969915,-0.485021437,0.202991834,0.2151875,16000
"m1_Tibia.Femur.Eth___ClimbM","m1_Tibia.Femur.Eth","b",4,NA,NA,"single",-0.142567925811269,0.169469224621349,-0.41518781975,0.12785273765,-0.47851872675,0.19413012075,0.19975,16000
"m1_Tibia___RunF","m1_Tibia","b",1,NA,NA,"single",-0.131754692362449,0.149723592670915,-0.3692371214,0.10871174855,-0.42196655325,0.16467447625,0.190375,16000
"m1_Tibia.Eth___RunF","m1_Tibia.Eth","b",1,NA,NA,"single",-0.111424040227063,0.143577003721769,-0.3388881582,0.11622784475,-0.39395865225,0.16933932125,0.2181875,16000
"m1_Tibia.Stature___RunF","m1_Tibia.Stature","b",1,NA,NA,"single",-0.182013121392545,0.179678210745508,-0.4708428283,0.10178598005,-0.534296681,0.170967489,0.1544375,16000
"m1_Tibia.Stature.Eth___RunF","m1_Tibia.Stature.Eth","b",1,NA,NA,"single",-0.120992826235176,0.176039678528756,-0.3997709286,0.1632721515,-0.464654424,0.22504618,0.2488125,16000
"m1_Tibia.Femur___RunF","m1_Tibia.Femur","b",1,NA,NA,"single",-0.17548885769954,0.166862927517502,-0.44369868235,0.0897625445299999,-0.5092803165,0.147024915,0.1439375,16000
"m1_Tibia.Femur.Eth___RunF","m1_Tibia.Femur.Eth","b",1,NA,NA,"single",-0.159170778737638,0.162446987655511,-0.41836038945,0.10020085605,-0.47900464975,0.1589510985,0.1628125,16000
"m1_Tibia___ClimbF","m1_Tibia","b",3,NA,NA,"single",-0.245168605338846,0.16554986455771,-0.50795128845,0.0199985833449991,-0.57268916675,0.080975340325,0.0695,16000
"m1_Tibia.Eth___ClimbF","m1_Tibia.Eth","b",3,NA,NA,"single",-0.217869804089392,0.162026435262914,-0.47329056485,0.0417674909999999,-0.536201513,0.10249792725,0.090125,16000
"m1_Tibia.Stature___ClimbF","m1_Tibia.Stature","b",3,NA,NA,"single",-0.300029074823126,0.203269584926317,-0.6250297603,0.0231411934649996,-0.695954271,0.10018856075,0.07,16000
"m1_Tibia.Stature.Eth___ClimbF","m1_Tibia.Stature.Eth","b",3,NA,NA,"single",-0.227030196241425,0.199961729157329,-0.5487901431,0.093637994,-0.62236454725,0.16657832375,0.1274375,16000
"m1_Tibia.Femur___ClimbF","m1_Tibia.Femur","b",3,NA,NA,"single",-0.304612681742655,0.196155760838909,-0.6187790071,0.0085542510924999,-0.69019460475,0.082797108075,0.059875,16000
"m1_Tibia.Femur.Eth___ClimbF","m1_Tibia.Femur.Eth","b",3,NA,NA,"single",-0.277601594597314,0.192829713092371,-0.5838746928,0.0290354910499999,-0.65817742375,0.101021716,0.0765625,16000
"m1_Tibia___RunM.RunF","m1_Tibia","b",2,"b",1,"difference",0.0616761160583715,0.205899809888809,-0.26826761953,0.389391299359999,-0.344872729675,0.464498189325,0.6198125,16000
"m1_Tibia.Eth___RunM.RunF","m1_Tibia.Eth","b",2,"b",1,"difference",0.00297563197999793,0.201003564958395,-0.315763513165,0.32403785706,-0.3940323075,0.394884168975,0.5043125,16000
"m1_Tibia.Stature___RunM.RunF","m1_Tibia.Stature","b",2,"b",1,"difference",0.0557683619472571,0.205707945147423,-0.274177205237,0.38871892385,-0.3459406963,0.463035093775,0.6031875,16000
"m1_Tibia.Stature.Eth___RunM.RunF","m1_Tibia.Stature.Eth","b",2,"b",1,"difference",0.0061790361111238,0.19989241350073,-0.30847292059,0.325439086055,-0.38079673175,0.3992605685,0.5120625,16000
"m1_Tibia.Femur___RunM.RunF","m1_Tibia.Femur","b",2,"b",1,"difference",0.051461439481301,0.205691917547892,-0.27821249936,0.37948654595,-0.350834089675,0.44995610265,0.5979375,16000
"m1_Tibia.Femur.Eth___RunM.RunF","m1_Tibia.Femur.Eth","b",2,"b",1,"difference",-0.000148886335994504,0.199723646522681,-0.3176002316,0.32297614365,-0.392251490475,0.39474754025,0.49625,16000
"m1_Tibia___ClimbM.ClimbF","m1_Tibia","b",4,"b",3,"difference",0.167633720285554,0.220504891138457,-0.18410936254,0.519280250988,-0.2606938755,0.6000318564,0.7774375,16000
"m1_Tibia.Eth___ClimbM.ClimbF","m1_Tibia.Eth","b",4,"b",3,"difference",0.13765064221134,0.212064610038259,-0.205599813795,0.47501364815,-0.28177845175,0.555511858525,0.7426875,16000
"m1_Tibia.Stature___ClimbM.ClimbF","m1_Tibia.Stature","b",4,"b",3,"difference",0.168708359164707,0.220217700924818,-0.184883543645,0.521090134704,-0.26043564095,0.601710120425,0.77825,16000
"m1_Tibia.Stature.Eth___ClimbM.ClimbF","m1_Tibia.Stature.Eth","b",4,"b",3,"difference",0.137930157890139,0.213654993493886,-0.198192295565,0.4824373226,-0.27859773305,0.555671107,0.73825,16000
"m1_Tibia.Femur___ClimbM.ClimbF","m1_Tibia.Femur","b",4,"b",3,"difference",0.166297432731717,0.214701893440935,-0.17299891233,0.509628044375,-0.2553321898,0.588148495875,0.7791875,16000
"m1_Tibia.Femur.Eth___ClimbM.ClimbF","m1_Tibia.Femur.Eth","b",4,"b",3,"difference",0.135033668786045,0.215100614629366,-0.20648940725,0.47652039619,-0.28845064195,0.5540260335,0.7325,16000
"m1_Tibia___ClimbM.RunM","m1_Tibia","b",4,"b",2,"difference",-0.00745630874921442,0.201371271481868,-0.3292336194,0.31609944358,-0.3978073595,0.385466879775,0.4831875,16000
"m1_Tibia.Eth___ClimbM.RunM","m1_Tibia.Eth","b",4,"b",2,"difference",0.0282292463690137,0.19873850753203,-0.284003877575,0.34816192837,-0.3577806455,0.415462268525,0.5510625,16000
"m1_Tibia.Stature___ClimbM.RunM","m1_Tibia.Stature","b",4,"b",2,"difference",-0.00507595621313178,0.201527294441077,-0.32662747363,0.31430648451,-0.3999176107,0.391299248025,0.4915625,16000
"m1_Tibia.Stature.Eth___ClimbM.RunM","m1_Tibia.Stature.Eth","b",4,"b",2,"difference",0.0257137517727666,0.197943060184481,-0.287512746645,0.34087592913,-0.3579247693025,0.409697478875,0.551625,16000
"m1_Tibia.Femur___ClimbM.RunM","m1_Tibia.Femur","b",4,"b",2,"difference",-0.0142878307926989,0.202405268915295,-0.337590392095,0.3070003165125,-0.41220282925,0.37901456325,0.4760625,16000
"m1_Tibia.Femur.Eth___ClimbM.RunM","m1_Tibia.Femur.Eth","b",4,"b",2,"difference",0.0167517392623628,0.1967779171351,-0.300203803745,0.329425792545,-0.36855695525875,0.40168995575,0.533875,16000
"m1_Tibia___ClimbF.RunF","m1_Tibia","b",3,"b",1,"difference",-0.113413912976397,0.223854497300236,-0.471971339515,0.2455507965075,-0.55168823105,0.32752503915,0.3035625,16000
"m1_Tibia.Eth___ClimbF.RunF","m1_Tibia.Eth","b",3,"b",1,"difference",-0.106445763862329,0.216294446590511,-0.4473263980845,0.2390840562,-0.5292159775,0.321018225275,0.317,16000
"m1_Tibia.Stature___ClimbF.RunF","m1_Tibia.Stature","b",3,"b",1,"difference",-0.118015953430581,0.222255415769174,-0.47435336935,0.23229515965,-0.5604129854175,0.32057454825,0.297625,16000
"m1_Tibia.Stature.Eth___ClimbF.RunF","m1_Tibia.Stature.Eth","b",3,"b",1,"difference",-0.106037370006249,0.217048360281964,-0.450571641265,0.24247861367,-0.520980945,0.31956180005,0.31125,16000
"m1_Tibia.Femur___ClimbF.RunF","m1_Tibia.Femur","b",3,"b",1,"difference",-0.129123824043114,0.224619695417114,-0.488699832025,0.23020001906,-0.567928616275,0.312814970925,0.28025,16000
"m1_Tibia.Femur.Eth___ClimbF.RunF","m1_Tibia.Femur.Eth","b",3,"b",1,"difference",-0.118430815859677,0.218208938444683,-0.468412824105,0.23054496847,-0.55143454175,0.31272058575,0.29125,16000
"m1_Arm___RunM","m1_Arm","b",2,NA,NA,"single",0.0335022508522688,0.145220239022049,-0.20001067575,0.264279390149999,-0.25307576175,0.31754414675,0.5921875,16000
"m1_Arm.Eth___RunM","m1_Arm.Eth","b",2,NA,NA,"single",-0.0289974965358902,0.145498063091967,-0.26021601955,0.20206794615,-0.3155113325,0.2569963155,0.420625,16000
"m1_Arm.Stature___RunM","m1_Arm.Stature","b",2,NA,NA,"single",0.246793798297939,0.182008592431878,-0.04438308927,0.5384832345,-0.11406617825,0.60199631975,0.9145625,16000
"m1_Arm.Stature.Eth___RunM","m1_Arm.Stature.Eth","b",2,NA,NA,"single",0.218957457435647,0.178189065448767,-0.065922400255,0.50216244825,-0.1281845455,0.56743225525,0.8898125,16000
"m1_Arm.Leg___RunM","m1_Arm.Leg","b",2,NA,NA,"single",0.227554418099302,0.18105477854551,-0.065100060735,0.51799823295,-0.13195299075,0.58283850075,0.893,16000
"m1_Arm.Leg.Eth___RunM","m1_Arm.Leg.Eth","b",2,NA,NA,"single",0.167675532493356,0.175187918283071,-0.1129093627,0.4446837509,-0.1801483335,0.512649574,0.831125,16000
"m1_Arm___ClimbM","m1_Arm","b",4,NA,NA,"single",0.19879897448364,0.138909449218846,-0.021465873865,0.41974128855,-0.075686341375,0.47329865625,0.925125,16000
"m1_Arm.Eth___ClimbM","m1_Arm.Eth","b",4,NA,NA,"single",0.208890588567188,0.137334639725149,-0.01223483999,0.4247072734,-0.0620260899,0.47010291175,0.9350625,16000
"m1_Arm.Stature___ClimbM","m1_Arm.Stature","b",4,NA,NA,"single",0.391514557218993,0.168018792451671,0.1237469964,0.6595140683,0.05878098745,0.722264963,0.989625,16000
"m1_Arm.Stature.Eth___ClimbM","m1_Arm.Stature.Eth","b",4,NA,NA,"single",0.430432542117657,0.165161704600274,0.1676749382,0.6952802663,0.109155592,0.75594441475,0.995375,16000
"m1_Arm.Leg___ClimbM","m1_Arm.Leg","b",4,NA,NA,"single",0.393913821507319,0.172059407785148,0.12176476405,0.6686461786,0.06231790025,0.7304002645,0.98875,16000
"m1_Arm.Leg.Eth___ClimbM","m1_Arm.Leg.Eth","b",4,NA,NA,"single",0.402610672187265,0.16938929270153,0.13476626925,0.6743333238,0.072214912675,0.73643184625,0.991625,16000
"m1_Arm___RunF","m1_Arm","b",1,NA,NA,"single",-0.119259827387205,0.147166664454557,-0.35511047565,0.118051751,-0.4125000365,0.1705302595,0.2064375,16000
"m1_Arm.Eth___RunF","m1_Arm.Eth","b",1,NA,NA,"single",-0.0734952232088044,0.142631403989327,-0.29900330895,0.1532926342,-0.34617469875,0.20634360625,0.3035625,16000
"m1_Arm.Stature___RunF","m1_Arm.Stature","b",1,NA,NA,"single",0.0547066996081295,0.169966440265067,-0.2165330899,0.3283420996,-0.2797114735,0.38306227575,0.625625,16000
"m1_Arm.Stature.Eth___RunF","m1_Arm.Stature.Eth","b",1,NA,NA,"single",0.138373187671813,0.170935335030669,-0.13414910695,0.41057627735,-0.1977905365,0.47377517375,0.7908125,16000
"m1_Arm.Leg___RunF","m1_Arm.Leg","b",1,NA,NA,"single",0.0583995537831395,0.174782425274477,-0.22247753325,0.3375162008,-0.2831757715,0.4059792575,0.627375,16000
"m1_Arm.Leg.Eth___RunF","m1_Arm.Leg.Eth","b",1,NA,NA,"single",0.103518240654611,0.170398909552206,-0.16799145295,0.37497613685,-0.230895849,0.4376415035,0.727875,16000
"m1_Arm___ClimbF","m1_Arm","b",3,NA,NA,"single",-0.212814037014235,0.168246778210972,-0.4827211856,0.058133197115,-0.54243939525,0.12113104125,0.102375,16000
"m1_Arm.Eth___ClimbF","m1_Arm.Eth","b",3,NA,NA,"single",-0.204488108895545,0.162378912520534,-0.4657737198,0.048455687655,-0.52409471,0.11134167075,0.100875,16000
"m1_Arm.Stature___ClimbF","m1_Arm.Stature","b",3,NA,NA,"single",-0.0354296741854988,0.188644125904713,-0.3382598891,0.2637359091,-0.40448328475,0.33255336625,0.4249375,16000
"m1_Arm.Stature.Eth___ClimbF","m1_Arm.Stature.Eth","b",3,NA,NA,"single",0.000861169170712688,0.184383191836442,-0.295298916,0.293411210299999,-0.3636956115,0.362406368,0.5033125,16000
"m1_Arm.Leg___ClimbF","m1_Arm.Leg","b",3,NA,NA,"single",-0.0162659819138173,0.198573758253897,-0.3349179064,0.2994449743,-0.403221013,0.376429864,0.4688125,16000
"m1_Arm.Leg.Eth___ClimbF","m1_Arm.Leg.Eth","b",3,NA,NA,"single",-0.00590449009772772,0.190950776238787,-0.3116273651,0.29512159025,-0.3836922385,0.36459305025,0.4880625,16000
"m1_Arm___RunM.RunF","m1_Arm","b",2,"b",1,"difference",0.152762078239474,0.20755445353897,-0.178379682125,0.484629553675,-0.2582142908125,0.56169598325,0.772125,16000
"m1_Arm.Eth___RunM.RunF","m1_Arm.Eth","b",2,"b",1,"difference",0.0444977266729142,0.208621939167396,-0.290874715635,0.375880399575,-0.3663087414,0.4513217487,0.5835625,16000
"m1_Arm.Stature___RunM.RunF","m1_Arm.Stature","b",2,"b",1,"difference",0.192087098689809,0.203958408665205,-0.1338052576,0.519373253355,-0.2085993976,0.592599200475,0.8251875,16000
"m1_Arm.Stature.Eth___RunM.RunF","m1_Arm.Stature.Eth","b",2,"b",1,"difference",0.0805842697638341,0.204625502762396,-0.2449713156,0.407346083845,-0.32359172155,0.48152992755,0.65275,16000
"m1_Arm.Leg___RunM.RunF","m1_Arm.Leg","b",2,"b",1,"difference",0.169154864316162,0.208457969457304,-0.160206476795,0.499718049715,-0.238752433675,0.5765794075,0.793,16000
"m1_Arm.Leg.Eth___RunM.RunF","m1_Arm.Leg.Eth","b",2,"b",1,"difference",0.0641572918387451,0.202169476525413,-0.258092353685,0.387563820245,-0.3291130988175,0.46091084825,0.621,16000
"m1_Arm___ClimbM.ClimbF","m1_Arm","b",4,"b",3,"difference",0.411613011497875,0.217019764015016,0.06502999565,0.755912027,-0.020985302225,0.83797847325,0.9698125,16000
"m1_Arm.Eth___ClimbM.ClimbF","m1_Arm.Eth","b",4,"b",3,"difference",0.413378697462733,0.213544503259541,0.0701251939,0.754641736095,-0.005653160475,0.832601656,0.9735625,16000
"m1_Arm.Stature___ClimbM.ClimbF","m1_Arm.Stature","b",4,"b",3,"difference",0.426944231404492,0.21360475334653,0.08302862935,0.7679541175,0.0119440701,0.84910459125,0.977875,16000
"m1_Arm.Stature.Eth___ClimbM.ClimbF","m1_Arm.Stature.Eth","b",4,"b",3,"difference",0.429571372946945,0.206864822045306,0.0970046984499999,0.757008677065,0.0199503165,0.83239133975,0.980125,16000
"m1_Arm.Leg___ClimbM.ClimbF","m1_Arm.Leg","b",4,"b",3,"difference",0.410179803421136,0.217293066972148,0.06753539875,0.758463177755,-0.014876898325,0.83447579175,0.9708125,16000
"m1_Arm.Leg.Eth___ClimbM.ClimbF","m1_Arm.Leg.Eth","b",4,"b",3,"difference",0.408515162284993,0.211502655316697,0.06827083635,0.7455863186,-0.0108797079999999,0.83163978565,0.972,16000
"m1_Arm___ClimbM.RunM","m1_Arm","b",4,"b",2,"difference",0.165296723631371,0.200410115416994,-0.1554817052,0.4821048214,-0.2267029943,0.55702262925,0.7960625,16000
"m1_Arm.Eth___ClimbM.RunM","m1_Arm.Eth","b",4,"b",2,"difference",0.237888085103078,0.201613913100862,-0.08666202125,0.5578268027,-0.1638115326475,0.63080737725,0.8798125,16000
"m1_Arm.Stature___ClimbM.RunM","m1_Arm.Stature","b",4,"b",2,"difference",0.144720758921054,0.198449404172704,-0.174859937075,0.460036757564,-0.2437466515,0.53348889605,0.766375,16000
"m1_Arm.Stature.Eth___ClimbM.RunM","m1_Arm.Stature.Eth","b",4,"b",2,"difference",0.21147508468201,0.193558285517366,-0.0961912931,0.5219693017,-0.175006817,0.59438449015,0.8648125,16000
"m1_Arm.Leg___ClimbM.RunM","m1_Arm.Leg","b",4,"b",2,"difference",0.166359403408017,0.201143079290828,-0.15567290006,0.49305435944,-0.226699671325,0.5654166938,0.79925,16000
"m1_Arm.Leg.Eth___ClimbM.RunM","m1_Arm.Leg.Eth","b",4,"b",2,"difference",0.234935139693909,0.194914935644228,-0.0758543417,0.545170026585,-0.14503645075,0.621443439375,0.8846875,16000
"m1_Arm___ClimbF.RunF","m1_Arm","b",3,"b",1,"difference",-0.0935542096270301,0.223909506101923,-0.45255078361,0.263720487325,-0.53509125875,0.347304085775,0.3330625,16000
"m1_Arm.Eth___ClimbF.RunF","m1_Arm.Eth","b",3,"b",1,"difference",-0.130992885686741,0.216339945981098,-0.47740032925,0.21184731677,-0.55457115475,0.2893858516,0.273,16000
"m1_Arm.Stature___ClimbF.RunF","m1_Arm.Stature","b",3,"b",1,"difference",-0.0901363737936283,0.219678875982238,-0.44662428003,0.26002055944,-0.52705005525,0.34107559775,0.3403125,16000
"m1_Arm.Stature.Eth___ClimbF.RunF","m1_Arm.Stature.Eth","b",3,"b",1,"difference",-0.137512018501101,0.214337462088347,-0.479392083665,0.207105728195,-0.56116107,0.283118008875,0.2620625,16000
"m1_Arm.Leg___ClimbF.RunF","m1_Arm.Leg","b",3,"b",1,"difference",-0.0746655356969568,0.22264592169486,-0.43175081745,0.280039140115,-0.51244176825,0.362562577,0.3704375,16000
"m1_Arm.Leg.Eth___ClimbF.RunF","m1_Arm.Leg.Eth","b",3,"b",1,"difference",-0.109422730752339,0.218513708392235,-0.45918135772,0.239985004265,-0.532376201275,0.31662241315,0.312125,16000
"m1_Humerus___RunM","m1_Humerus","b",2,NA,NA,"single",0.099236939612735,0.155767512728256,-0.14530359935,0.3466688004,-0.2065049545,0.40502375975,0.735,16000
"m1_Humerus.Eth___RunM","m1_Humerus.Eth","b",2,NA,NA,"single",0.0468955027170566,0.15116071005216,-0.19544301985,0.28849026945,-0.2476797695,0.34450505725,0.6209375,16000
"m1_Humerus.Stature___RunM","m1_Humerus.Stature","b",2,NA,NA,"single",0.25770120260348,0.169290826641171,-0.01125274125,0.52824783765,-0.07286808035,0.58827691725,0.937,16000
"m1_Humerus.Stature.Eth___RunM","m1_Humerus.Stature.Eth","b",2,NA,NA,"single",0.230555869895009,0.165872957125647,-0.03380594822,0.49523471495,-0.097152497425,0.5576479375,0.91825,16000
"m1_Humerus.Femur___RunM","m1_Humerus.Femur","b",2,NA,NA,"single",0.192659858876288,0.165915862837093,-0.072811916515,0.45741454585,-0.13123962475,0.516199734,0.8761875,16000
"m1_Humerus.Femur.Eth___RunM","m1_Humerus.Femur.Eth","b",2,NA,NA,"single",0.142808557297803,0.161315492764659,-0.11842008785,0.39913439005,-0.177164138,0.46004437925,0.8116875,16000
"m1_Humerus___ClimbM","m1_Humerus","b",4,NA,NA,"single",0.27469941832525,0.13084363672912,0.06345885055,0.4823664318,0.019964355225,0.53122784825,0.9823125,16000
"m1_Humerus.Eth___ClimbM","m1_Humerus.Eth","b",4,NA,NA,"single",0.28844962191847,0.126971147949168,0.08345454368,0.48965769965,0.0392740857,0.53744605725,0.988625,16000
"m1_Humerus.Stature___ClimbM","m1_Humerus.Stature","b",4,NA,NA,"single",0.407615702633162,0.142070097357213,0.18023810155,0.6350292612,0.129062006,0.68234274775,0.9980625,16000
"m1_Humerus.Stature.Eth___ClimbM","m1_Humerus.Stature.Eth","b",4,NA,NA,"single",0.441062967108199,0.138587743733412,0.22072764465,0.6643270291,0.170509879,0.713986335,0.9991875,16000
"m1_Humerus.Femur___ClimbM","m1_Humerus.Femur","b",4,NA,NA,"single",0.370376968243988,0.142104122971462,0.1442537756,0.59637555375,0.08937287345,0.64942311575,0.994625,16000
"m1_Humerus.Femur.Eth___ClimbM","m1_Humerus.Femur.Eth","b",4,NA,NA,"single",0.382006802382889,0.136651357088124,0.16238268455,0.5983630734,0.1143722765,0.65112072175,0.996375,16000
"m1_Humerus___RunF","m1_Humerus","b",1,NA,NA,"single",-0.0795574711946783,0.135936469139413,-0.2962407744,0.1400648352,-0.3450618305,0.1871277195,0.279,16000
"m1_Humerus.Eth___RunF","m1_Humerus.Eth","b",1,NA,NA,"single",-0.0472880689495183,0.133042241848496,-0.2633949143,0.16252564585,-0.3100706425,0.2081777325,0.3640625,16000
"m1_Humerus.Stature___RunF","m1_Humerus.Stature","b",1,NA,NA,"single",0.0201027289629694,0.145990619621319,-0.2135403104,0.25272129565,-0.26631497025,0.3042462,0.554875,16000
"m1_Humerus.Stature.Eth___RunF","m1_Humerus.Stature.Eth","b",1,NA,NA,"single",0.072515378479982,0.139233156650252,-0.14937511175,0.2987362587,-0.19969564425,0.34867864825,0.6950625,16000
"m1_Humerus.Femur___RunF","m1_Humerus.Femur","b",1,NA,NA,"single",0.00115220106683467,0.144772714109905,-0.22847548265,0.236389379,-0.2817054525,0.2869963765,0.502875,16000
"m1_Humerus.Femur.Eth___RunF","m1_Humerus.Femur.Eth","b",1,NA,NA,"single",0.0317916252945564,0.141746541463006,-0.19447854435,0.2579105015,-0.24863565025,0.30688782775,0.589875,16000
"m1_Humerus___ClimbF","m1_Humerus","b",3,NA,NA,"single",-0.345173447417155,0.181239345296214,-0.6341106488,-0.0561756971700001,-0.69751366775,0.00977429832749999,0.02875,16000
"m1_Humerus.Eth___ClimbF","m1_Humerus.Eth","b",3,NA,NA,"single",-0.326914551072437,0.168765927865332,-0.5987784596,-0.058345806635,-0.6588023105,0.00503143426749984,0.026375,16000
"m1_Humerus.Stature___ClimbF","m1_Humerus.Stature","b",3,NA,NA,"single",-0.231790522848821,0.186230471253851,-0.53093031015,0.0635257800649996,-0.6008944865,0.13440834925,0.1041875,16000
